t1;t2;t3;Tavg;h1;h2;h3;Havg;Status
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;49;49.33;7;8;8;7.67;Heating
50;49;49;49.33;7;8;8;7.67;Heating
50;49;49;49.33;7;8;8;7.67;Heating
49;49;49;49.33;8;8;8;8.00;Heating
49;49;49;49.33;8;8;8;8.00;Heating
49;49;49;49.33;8;8;8;8.00;Heating
49;49;49;49.33;8;8;8;8.00;Heating
49;49;49;49.33;8;8;8;8.00;Heating
49;49;49;49.33;8;8;8;8.00;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
49;49;50;49.33;8;8;7;7.67;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;50;49.67;7;8;7;7.33;Heating
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
50;49;51;50.00;7;8;7;7.33;Idle
